,dots_exten,geometry,lon,lat,Alpha-2 code,Country,Alpha-3 code,Numeric
8740,1.26254,POINT (124.11458333332587 7.150416666849196),124.11458333332587,7.150416666849196,PH,Philippines (the),PHL,608.0
8741,1.36311,POINT (124.11624999999276 7.151250000182415),124.11624999999276,7.151250000182415,PH,Philippines (the),PHL,608.0
8742,0.598592,POINT (124.11791666665908 7.151250000182415),124.11791666665908,7.151250000182415,PH,Philippines (the),PHL,608.0
8743,0.16841,POINT (124.12208333332592 7.155416666849192),124.12208333332592,7.155416666849192,PH,Philippines (the),PHL,608.0
8744,388.554,POINT (125.66041666665922 7.156666667407535),125.66041666665922,7.156666667407535,PH,Philippines (the),PHL,608.0
8745,8.90635,POINT (125.89291666665906 7.165416666849524),125.89291666665906,7.165416666849524,PH,Philippines (the),PHL,608.0
8746,3.07606,POINT (125.73076217564858 7.170207522802912),125.73076217564858,7.170207522802912,PH,Philippines (the),PHL,608.0
8747,65.4891,POINT (126.52374999999256 7.172916666849574),126.52374999999256,7.172916666849574,PH,Philippines (the),PHL,608.0
8748,0.573463,POINT (121.91791666665927 7.175416666849685),121.91791666665927,7.175416666849685,PH,Philippines (the),PHL,608.0
8749,219.554,POINT (125.65624999999272 7.176250000183018),125.65624999999272,7.176250000183018,PH,Philippines (the),PHL,608.0
8750,0.267037,POINT (121.92458333332604 7.189583333516623),121.92458333332604,7.189583333516623,PH,Philippines (the),PHL,608.0
8751,86.5704,POINT (122.24874999999281 7.189583333516623),122.24874999999281,7.189583333516623,PH,Philippines (the),PHL,608.0
8752,22.0318,POINT (125.87124999999241 7.196250000183511),125.87124999999241,7.196250000183511,PH,Philippines (the),PHL,608.0
8753,333.925,POINT (124.16487817310076 7.1992883450211025),124.16487817310076,7.1992883450211025,PH,Philippines (the),PHL,608.0
8754,76.8211,POINT (122.25374999999258 7.207916666850565),122.25374999999258,7.207916666850565,PH,Philippines (the),PHL,608.0
8755,10.2966,POINT (125.8720833333258 7.207916666850565),125.8720833333258,7.207916666850565,PH,Philippines (the),PHL,608.0
8756,56.3587,POINT (126.53749999943352 7.209166668232797),126.53749999943352,7.209166668232797,PH,Philippines (the),PHL,608.0
8757,25.0413,POINT (126.54458333332593 7.210416666850506),126.54458333332593,7.210416666850506,PH,Philippines (the),PHL,608.0
8758,10.077,POINT (121.94499999943412 7.214166668233133),121.94499999943412,7.214166668233133,PH,Philippines (the),PHL,608.0
8759,12.9036,POINT (121.95208333332619 7.219583333517448),121.95208333332619,7.219583333517448,PH,Philippines (the),PHL,608.0
8760,28.392,POINT (125.64666666665903 7.219583329964905),125.64666666665903,7.219583329964905,PH,Philippines (the),PHL,608.0
8761,17.4435,POINT (125.86291666665898 7.223750000184111),125.86291666665898,7.223750000184111,PH,Philippines (the),PHL,608.0
8762,1.3918,POINT (125.84874999999238 7.235833334081633),125.84874999999238,7.235833334081633,PH,Philippines (the),PHL,608.0
8763,35.5774,POINT (125.64833333332581 7.237083329965685),125.64833333332581,7.237083329965685,PH,Philippines (the),PHL,608.0
8764,73.2467,POINT (125.65208333332589 7.24625000018483),125.65208333332589,7.24625000018483,PH,Philippines (the),PHL,608.0
8765,1.30642,POINT (125.84208333332583 7.247916666851381),125.84208333332583,7.247916666851381,PH,Philippines (the),PHL,608.0
8766,0.153692,POINT (121.98458333332587 7.251250000184825),121.98458333332587,7.251250000184825,PH,Philippines (the),PHL,608.0
8767,8.85531,POINT (124.20291666665946 7.252083333517987),124.20291666665946,7.252083333517987,PH,Philippines (the),PHL,608.0
8768,5256.33,POINT (124.20624999999234 7.252083333517987),124.20624999999234,7.252083333517987,PH,Philippines (the),PHL,608.0
8769,243.768,POINT (125.68041666665908 7.254583333518269),125.68041666665908,7.254583333518269,PH,Philippines (the),PHL,608.0
8770,3.63322,POINT (122.28041666665911 7.263750000185041),122.28041666665911,7.263750000185041,PH,Philippines (the),PHL,608.0
8771,3.02093,POINT (122.01041666665935 7.264583333518431),122.01041666665935,7.264583333518431,PH,Philippines (the),PHL,608.0
8772,221.925,POINT (124.20541666665918 7.267083333518485),124.20541666665918,7.267083333518485,PH,Philippines (the),PHL,608.0
8773,13.2479,POINT (125.84124999999233 7.28125000018548),125.84124999999233,7.28125000018548,PH,Philippines (the),PHL,608.0
8774,1.67829,POINT (126.56624999999235 7.287083333518979),126.56624999999235,7.287083333518979,PH,Philippines (the),PHL,608.0
8775,5.06766,POINT (126.56624999999235 7.288750000185701),126.56624999999235,7.288750000185701,PH,Philippines (the),PHL,608.0
8776,38.7934,POINT (122.06374999999264 7.292083333519145),122.06374999999264,7.292083333519145,PH,Philippines (the),PHL,608.0
8777,347.138,POINT (125.69874999999251 7.292916666852534),125.69874999999251,7.292916666852534,PH,Philippines (the),PHL,608.0
8778,43.2031,POINT (124.21374999999284 7.293750000185867),124.21374999999284,7.293750000185867,PH,Philippines (the),PHL,608.0
8779,0.908986,POINT (126.55624999999225 7.299583333519422),126.55624999999225,7.299583333519422,PH,Philippines (the),PHL,608.0
8780,27.7275,POINT (125.84833333387871 7.300000001573267),125.84833333387871,7.300000001573267,PH,Philippines (the),PHL,608.0
8781,5.46736,POINT (122.29041666665944 7.306250000185912),122.29041666665944,7.306250000185912,PH,Philippines (the),PHL,608.0
8782,13.6648,POINT (122.80583333332595 7.3079166633024215),122.80583333332595,7.3079166633024215,PH,Philippines (the),PHL,608.0
8783,6.36201,POINT (122.06624999999235 7.311250000186078),122.06624999999235,7.311250000186078,PH,Philippines (the),PHL,608.0
8784,5.50081,POINT (122.85624999999254 7.311250000186078),122.85624999999254,7.311250000186078,PH,Philippines (the),PHL,608.0
8785,2563.74,POINT (125.73791666665909 7.3187500001863555),125.73791666665909,7.3187500001863555,PH,Philippines (the),PHL,608.0
8786,0.703692,POINT (124.21541666665917 7.319583333519688),124.21541666665917,7.319583333519688,PH,Philippines (the),PHL,608.0
8787,2.15745,POINT (134.49708333332524 7.319583333519688),134.49708333332524,7.319583333519688,PW,Palau,PLW,585.0
8788,70.3242,POINT (126.55291666665914 7.320416666853248),126.55291666665914,7.320416666853248,PH,Philippines (the),PHL,608.0
8789,0.356018,POINT (126.55791666665891 7.3237500001865214),126.55791666665891,7.3237500001865214,PH,Philippines (the),PHL,608.0
8790,7.83517,POINT (122.3154166666593 7.331250000186742),122.3154166666593,7.331250000186742,PH,Philippines (the),PHL,608.0
8791,11.5167,POINT (125.85041666665904 7.3329166668532935),125.85041666665904,7.3329166668532935,PH,Philippines (the),PHL,608.0
8792,1.94059,POINT (122.30624999999259 7.335416666853575),122.30624999999259,7.335416666853575,PH,Philippines (the),PHL,608.0
8793,1.35863,POINT (122.80624999999259 7.335416666853575),122.80624999999259,7.335416666853575,PH,Philippines (the),PHL,608.0
8794,30.0717,POINT (122.80541666665908 7.33791666685363),122.80541666665908,7.33791666685363,PH,Philippines (the),PHL,608.0
8795,1.06766,POINT (125.77124999999228 7.338750000186849),125.77124999999228,7.338750000186849,PH,Philippines (the),PHL,608.0
8796,2.4693,POINT (122.90708333332577 7.339583333520181),122.90708333332577,7.339583333520181,PH,Philippines (the),PHL,608.0
8797,2.4384,POINT (122.91624999999271 7.342083333520463),122.91624999999271,7.342083333520463,PH,Philippines (the),PHL,608.0
8798,0.37515,POINT (134.46374999999205 7.342916666853625),134.46374999999205,7.342916666853625,PW,Palau,PLW,585.0
8799,1.23928,POINT (124.25458333332585 7.347916666853791),124.25458333332585,7.347916666853791,PH,Philippines (the),PHL,608.0
8800,8.03312,POINT (125.85458333332554 7.349583333520343),125.85458333332554,7.349583333520343,PH,Philippines (the),PHL,608.0
8801,0.350307,POINT (151.63041666665777 7.350416666853732),151.63041666665777,7.350416666853732,FM,Micronesia (Federated States of),FSM,583.0
8802,71.5793,POINT (124.25791666665896 7.352083333520625),124.25791666665896,7.352083333520625,PH,Philippines (the),PHL,608.0
8803,1.52925,POINT (126.5545833333257 7.352083333520625),126.5545833333257,7.352083333520625,PH,Philippines (the),PHL,608.0
8804,0.705531,POINT (134.51958333332527 7.356250000187231),134.51958333332527,7.356250000187231,PW,Palau,PLW,585.0
8805,635.644,POINT (125.84208333332606 7.363750000187508),125.84208333332606,7.363750000187508,PH,Philippines (the),PHL,608.0
8806,1.90364,POINT (126.55624999999225 7.36458333352067),126.55624999999225,7.36458333352067,PH,Philippines (the),PHL,608.0
8807,0.982919,POINT (134.56958333332545 7.369583333520836),134.56958333332545,7.369583333520836,PW,Palau,PLW,585.0
8808,3.00526,POINT (122.9254166666592 7.371250000187558),122.9254166666592,7.371250000187558,PH,Philippines (the),PHL,608.0
8809,0.235169,POINT (122.04791666665915 7.372083333521118),122.04791666665915,7.372083333521118,PH,Philippines (the),PHL,608.0
8810,6.87972,POINT (122.8716666672077 7.372500001578999),122.8716666672077,7.372500001578999,PH,Philippines (the),PHL,608.0
8811,24.879,POINT (123.42208333332565 7.37291666685428),123.42208333332565,7.37291666685428,PH,Philippines (the),PHL,608.0
8812,12.977,POINT (126.55666666665911 7.37374999663939),126.55666666665911,7.37374999663939,PH,Philippines (the),PHL,608.0
8813,0.117978,POINT (122.93874999999275 7.374166667428085),122.93874999999275,7.374166667428085,PH,Philippines (the),PHL,608.0
8814,3.00099,POINT (122.88708333332579 7.380416666854558),122.88708333332579,7.380416666854558,PH,Philippines (the),PHL,608.0
8815,0.12946,POINT (123.45124999999234 7.380416666854558),123.45124999999234,7.380416666854558,PH,Philippines (the),PHL,608.0
8816,4.99796,POINT (151.8887499999912 7.380416666854558),151.8887499999912,7.380416666854558,FM,Micronesia (Federated States of),FSM,583.0
8817,3.0868,POINT (122.86124999999265 7.386250000187886),122.86124999999265,7.386250000187886,PH,Philippines (the),PHL,608.0
8818,3.34171,POINT (122.79791666665915 7.387916666854608),122.79791666665915,7.387916666854608,PH,Philippines (the),PHL,608.0
8819,0.119684,POINT (134.5854166666586 7.392916666854774),134.5854166666586,7.392916666854774,PW,Palau,PLW,585.0
8820,5.81971,POINT (122.05291666665937 7.393750000188106),122.05291666665937,7.393750000188106,PH,Philippines (the),PHL,608.0
8821,4.22064,POINT (122.36791666665931 7.394583333521496),122.36791666665931,7.394583333521496,PH,Philippines (the),PHL,608.0
8822,0.265524,POINT (134.5074999999922 7.394583329973727),134.5074999999922,7.394583329973727,PW,Palau,PLW,585.0
8823,4.03777,POINT (122.36374999999236 7.396250000188388),122.36374999999236,7.396250000188388,PH,Philippines (the),PHL,608.0
8824,7.5544,POINT (122.79999999999245 7.400416663307453),122.79999999999245,7.400416663307453,PH,Philippines (the),PHL,608.0
8825,139.528,POINT (122.34791666665933 7.407083333521882),122.34791666665933,7.407083333521882,PH,Philippines (the),PHL,608.0
8826,28.2337,POINT (126.5491666672051 7.408333334915142),126.5491666672051,7.408333334915142,PH,Philippines (the),PHL,608.0
8827,10.3981,POINT (123.34124999999244 7.410416666855156),123.34124999999244,7.410416666855156,PH,Philippines (the),PHL,608.0
8828,6.13093,POINT (123.43833333332577 7.411249996641345),123.43833333332577,7.411249996641345,PH,Philippines (the),PHL,608.0
8829,82.8854,POINT (124.24374999999236 7.413333334098354),124.24374999999236,7.413333334098354,PH,Philippines (the),PHL,608.0
8830,1.02735,POINT (122.05958333332569 7.415416666855322),122.05958333332569,7.415416666855322,PH,Philippines (the),PHL,608.0
8831,12.6007,POINT (124.23124999999231 7.417916666855433),124.23124999999231,7.417916666855433,PH,Philippines (the),PHL,608.0
8832,41.0878,POINT (122.34791666665933 7.420416666855488),122.34791666665933,7.420416666855488,PH,Philippines (the),PHL,608.0
8833,4.72251,POINT (126.54791666665915 7.423750000188761),126.54791666665915,7.423750000188761,PH,Philippines (the),PHL,608.0
8834,0.469878,POINT (151.86291666665807 7.430416666855649),151.86291666665807,7.430416666855649,FM,Micronesia (Federated States of),FSM,583.0
8835,0.528838,POINT (134.59374999999204 7.433750000189093),134.59374999999204,7.433750000189093,PW,Palau,PLW,585.0
8836,1.45802,POINT (122.83041666665918 7.436666667434054),122.83041666665918,7.436666667434054,PH,Philippines (the),PHL,608.0
8837,0.181003,POINT (134.48177229596297 7.439547588679261),134.48177229596297,7.439547588679261,PW,Palau,PLW,585.0
8838,4.76373,POINT (123.44204739548388 7.444061167841994),123.44204739548388,7.444061167841994,PH,Philippines (the),PHL,608.0
8839,0.714025,POINT (122.83624999999233 7.4454166668559765),122.83624999999233,7.4454166668559765,PH,Philippines (the),PHL,608.0
8840,1.88935,POINT (123.31541666665953 7.448750000189591),123.31541666665953,7.448750000189591,PH,Philippines (the),PHL,608.0
8841,16.1823,POINT (124.14583333332587 7.452083329976915),124.14583333332587,7.452083329976915,PH,Philippines (the),PHL,608.0
8842,3.91654,POINT (151.87874999999121 7.454583333522976),151.87874999999121,7.454583333522976,FM,Micronesia (Federated States of),FSM,583.0
8843,8.48315,POINT (123.3962499999925 7.458750000189752),123.3962499999925,7.458750000189752,PH,Philippines (the),PHL,608.0
8844,2.4603,POINT (151.86041666665778 7.458333334102861),151.86041666665778,7.458333334102861,FM,Micronesia (Federated States of),FSM,583.0
8845,5.41775,POINT (123.29624999999237 7.459583333523142),123.29624999999237,7.459583333523142,PH,Philippines (the),PHL,608.0
8846,0.302296,POINT (124.1462499999925 7.4612500001896365),124.1462499999925,7.4612500001896365,PH,Philippines (the),PHL,608.0
8847,7.53922,POINT (122.07041666665941 7.467083333523192),122.07041666665941,7.467083333523192,PH,Philippines (the),PHL,608.0
8848,117.172,POINT (122.35708333332582 7.467916666856524),122.35708333332582,7.467916666856524,PH,Philippines (the),PHL,608.0
8849,50.6857,POINT (124.1337499999928 7.472083333523358),124.1337499999928,7.472083333523358,PH,Philippines (the),PHL,608.0
8850,14.0235,POINT (126.59666666720045 7.478333334920478),126.59666666720045,7.478333334920478,PH,Philippines (the),PHL,608.0
8851,12.0407,POINT (122.81916666720042 7.4791666682538676),122.81916666720042,7.4791666682538676,PH,Philippines (the),PHL,608.0
8852,0.951301,POINT (123.38416666665933 7.484583329978705),123.38416666665933,7.484583329978705,PH,Philippines (the),PHL,608.0
8853,0.176122,POINT (122.81041666665942 7.486250000190466),122.81041666665942,7.486250000190466,PH,Philippines (the),PHL,608.0
8854,25.7211,POINT (122.96416666665903 7.48708332997893),122.96416666665903,7.48708332997893,PH,Philippines (the),PHL,608.0
8855,1.06744,POINT (134.51666666611789 7.4866666682546565),134.51666666611789,7.4866666682546565,PW,Palau,PLW,585.0
8856,2.46449,POINT (122.85791666665921 7.495416666857295),122.85791666665921,7.495416666857295,PH,Philippines (the),PHL,608.0
8857,4.50114,POINT (122.99791666665908 7.499583333523901),122.99791666665908,7.499583333523901,PH,Philippines (the),PHL,608.0
8858,16.2451,POINT (123.18291666665903 7.500416666857461),123.18291666665903,7.500416666857461,PH,Philippines (the),PHL,608.0
8859,0.320623,POINT (134.52541666665877 7.500416666857461),134.52541666665877,7.500416666857461,PW,Palau,PLW,585.0
8860,7.9427,POINT (122.40874999999255 7.5041666674404155),122.40874999999255,7.5041666674404155,PH,Philippines (the),PHL,608.0
8861,35.5585,POINT (124.12124999999241 7.506250000190789),124.12124999999241,7.506250000190789,PH,Philippines (the),PHL,608.0
8862,24.5685,POINT (123.38124999999252 7.510416666857623),123.38124999999252,7.510416666857623,PH,Philippines (the),PHL,608.0
8863,2.75317,POINT (124.11708333332581 7.512916666857677),124.11708333332581,7.512916666857677,PH,Philippines (the),PHL,608.0
8864,10.1984,POINT (123.30708333332586 7.520000000775326),123.30708333332586,7.520000000775326,PH,Philippines (the),PHL,608.0
8865,4.02669,POINT (122.92874999999265 7.522083333524506),122.92874999999265,7.522083333524506,PH,Philippines (the),PHL,608.0
8866,43.2256,POINT (124.11124999999242 7.522083333524506),124.11124999999242,7.522083333524506,PH,Philippines (the),PHL,608.0
8867,8.2511,POINT (122.81374999999252 7.523750000191228),122.81374999999252,7.523750000191228,PH,Philippines (the),PHL,608.0
8868,16.9643,POINT (122.10208333332582 7.524583333524731),122.10208333332582,7.524583333524731,PH,Philippines (the),PHL,608.0
8869,0.21677,POINT (122.80458333332592 7.526250000191283),122.80458333332592,7.526250000191283,PH,Philippines (the),PHL,608.0
8870,6.91427,POINT (123.21708333332595 7.527916666858175),123.21708333332595,7.527916666858175,PH,Philippines (the),PHL,608.0
8871,5.04337,POINT (123.0120833333259 7.529583333524897),123.0120833333259,7.529583333524897,PH,Philippines (the),PHL,608.0
8872,0.772279,POINT (123.29374999999243 7.531250000191449),123.29374999999243,7.531250000191449,PH,Philippines (the),PHL,608.0
8873,15.1963,POINT (123.30124999999236 7.531250000191449),123.30124999999236,7.531250000191449,PH,Philippines (the),PHL,608.0
8874,0.116954,POINT (123.28291666665928 7.531666667443062),123.28291666665928,7.531666667443062,PH,Philippines (the),PHL,608.0
8875,3.29355,POINT (123.26124999999263 7.535000000776904),123.26124999999263,7.535000000776904,PH,Philippines (the),PHL,608.0
8876,0.260058,POINT (122.44124999999258 7.537916666858166),122.44124999999258,7.537916666858166,PH,Philippines (the),PHL,608.0
